שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,15-04-1941,17.7,9.6
בית ג'מל מאוישת                                   ,7150,16-04-1941,23.4,7.7
בית ג'מל מאוישת                                   ,7150,17-04-1941,28.7,12.3
בית ג'מל מאוישת                                   ,7150,18-04-1941,25.1,14.1
בית ג'מל מאוישת                                   ,7150,19-04-1941,22.5,11.6
בית ג'מל מאוישת                                   ,7150,20-04-1941,21.6,11.0
בית ג'מל מאוישת                                   ,7150,21-04-1941,27.3,15.6
בית ג'מל מאוישת                                   ,7150,22-04-1941,20.8,14.0
בית ג'מל מאוישת                                   ,7150,23-04-1941,21.9,11.6
בית ג'מל מאוישת                                   ,7150,24-04-1941,20.4,11.7
בית ג'מל מאוישת                                   ,7150,25-04-1941,21.4,12.3
בית ג'מל מאוישת                                   ,7150,26-04-1941,26.4,11.8
בית ג'מל מאוישת                                   ,7150,27-04-1941,31.8,15.7
בית ג'מל מאוישת                                   ,7150,28-04-1941,29.4,20.2
בית ג'מל מאוישת                                   ,7150,29-04-1941,26.0,14.3
בית ג'מל מאוישת                                   ,7150,30-04-1941,27.4,12.4
בית ג'מל מאוישת                                   ,7150,01-05-1941,26.7,13.7
בית ג'מל מאוישת                                   ,7150,02-05-1941,29.6,12.4
בית ג'מל מאוישת                                   ,7150,03-05-1941,34.6,14.9
בית ג'מל מאוישת                                   ,7150,04-05-1941,33.7,19.7
בית ג'מל מאוישת                                   ,7150,05-05-1941,32.8,16.7
בית ג'מל מאוישת                                   ,7150,06-05-1941,37.9,21.0
בית ג'מל מאוישת                                   ,7150,07-05-1941,33.6,19.9
בית ג'מל מאוישת                                   ,7150,08-05-1941,32.2,14.1
בית ג'מל מאוישת                                   ,7150,09-05-1941,41.8,19.0
בית ג'מל מאוישת                                   ,7150,10-05-1941,43.8,31.6
בית ג'מל מאוישת                                   ,7150,11-05-1941,43.4,28.0
בית ג'מל מאוישת                                   ,7150,12-05-1941,32.7,20.6
בית ג'מל מאוישת                                   ,7150,13-05-1941,34.0,18.0
בית ג'מל מאוישת                                   ,7150,14-05-1941,39.1,18.0
בית ג'מל מאוישת                                   ,7150,15-05-1941,35.2,20.1
בית ג'מל מאוישת                                   ,7150,16-05-1941,26.0,17.2
בית ג'מל מאוישת                                   ,7150,17-05-1941,28.7,14.7
בית ג'מל מאוישת                                   ,7150,18-05-1941,32.7,15.8
בית ג'מל מאוישת                                   ,7150,19-05-1941,32.9,16.0
בית ג'מל מאוישת                                   ,7150,20-05-1941,38.2,20.3
בית ג'מל מאוישת                                   ,7150,21-05-1941,36.5,25.0
בית ג'מל מאוישת                                   ,7150,22-05-1941,35.7,19.0
בית ג'מל מאוישת                                   ,7150,23-05-1941,36.8,20.0
בית ג'מל מאוישת                                   ,7150,24-05-1941,43.2,24.1
בית ג'מל מאוישת                                   ,7150,25-05-1941,35.2,21.2
בית ג'מל מאוישת                                   ,7150,26-05-1941,29.9,18.0
בית ג'מל מאוישת                                   ,7150,27-05-1941,28.8,16.3
בית ג'מל מאוישת                                   ,7150,28-05-1941,28.3,16.6
בית ג'מל מאוישת                                   ,7150,29-05-1941,28.4,15.9
בית ג'מל מאוישת                                   ,7150,30-05-1941,29.5,16.8
בית ג'מל מאוישת                                   ,7150,31-05-1941,33.8,19.2
בית ג'מל מאוישת                                   ,7150,01-06-1941,36.2,20.6
בית ג'מל מאוישת                                   ,7150,02-06-1941,34.8,21.5
בית ג'מל מאוישת                                   ,7150,03-06-1941,34.5,22.2
בית ג'מל מאוישת                                   ,7150,04-06-1941,28.6,19.5
בית ג'מל מאוישת                                   ,7150,05-06-1941,28.7,19.0
בית ג'מל מאוישת                                   ,7150,06-06-1941,27.0,18.0
בית ג'מל מאוישת                                   ,7150,07-06-1941,25.6,17.6
בית ג'מל מאוישת                                   ,7150,08-06-1941,30.2,17.0
בית ג'מל מאוישת                                   ,7150,09-06-1941,31.7,19.6
בית ג'מל מאוישת                                   ,7150,10-06-1941,27.5,18.7
בית ג'מל מאוישת                                   ,7150,11-06-1941,29.6,16.2
בית ג'מל מאוישת                                   ,7150,12-06-1941,31.8,16.0
בית ג'מל מאוישת                                   ,7150,13-06-1941,32.5,19.0
בית ג'מל מאוישת                                   ,7150,14-06-1941,31.8,18.0
בית ג'מל מאוישת                                   ,7150,15-06-1941,33.0,16.1
בית ג'מל מאוישת                                   ,7150,16-06-1941,32.0,16.9
בית ג'מל מאוישת                                   ,7150,17-06-1941,37.0,18.5
בית ג'מל מאוישת                                   ,7150,18-06-1941,37.7,21.2
בית ג'מל מאוישת                                   ,7150,19-06-1941,35.0,23.4
בית ג'מל מאוישת                                   ,7150,20-06-1941,28.5,19.5
בית ג'מל מאוישת                                   ,7150,21-06-1941,29.0,18.2
בית ג'מל מאוישת                                   ,7150,22-06-1941,31.4,17.4
בית ג'מל מאוישת                                   ,7150,23-06-1941,31.2,18.0
בית ג'מל מאוישת                                   ,7150,24-06-1941,29.4,18.7
בית ג'מל מאוישת                                   ,7150,25-06-1941,31.1,17.7
בית ג'מל מאוישת                                   ,7150,26-06-1941,30.0,17.8
בית ג'מל מאוישת                                   ,7150,27-06-1941,27.7,18.5
בית ג'מל מאוישת                                   ,7150,28-06-1941,28.0,18.0
בית ג'מל מאוישת                                   ,7150,29-06-1941,27.5,18.1
בית ג'מל מאוישת                                   ,7150,30-06-1941,30.3,18.6
בית ג'מל מאוישת                                   ,7150,01-07-1941,31.4,19.3
בית ג'מל מאוישת                                   ,7150,02-07-1941,33.3,19.9
בית ג'מל מאוישת                                   ,7150,03-07-1941,32.0,18.2
בית ג'מל מאוישת                                   ,7150,04-07-1941,31.7,20.1
בית ג'מל מאוישת                                   ,7150,05-07-1941,32.4,21.0
בית ג'מל מאוישת                                   ,7150,06-07-1941,28.7,19.0
בית ג'מל מאוישת                                   ,7150,07-07-1941,27.6,18.8
בית ג'מל מאוישת                                   ,7150,08-07-1941,29.0,19.5
בית ג'מל מאוישת                                   ,7150,09-07-1941,29.9,18.5
בית ג'מל מאוישת                                   ,7150,10-07-1941,29.8,19.0
בית ג'מל מאוישת                                   ,7150,11-07-1941,30.8,19.1
בית ג'מל מאוישת                                   ,7150,12-07-1941,32.0,19.8
בית ג'מל מאוישת                                   ,7150,13-07-1941,32.5,22.0
בית ג'מל מאוישת                                   ,7150,14-07-1941,33.0,18.4
בית ג'מל מאוישת                                   ,7150,15-07-1941,33.0,21.0
בית ג'מל מאוישת                                   ,7150,16-07-1941,33.5,18.7
בית ג'מל מאוישת                                   ,7150,17-07-1941,33.6,23.8
בית ג'מל מאוישת                                   ,7150,18-07-1941,36.2,23.0
בית ג'מל מאוישת                                   ,7150,19-07-1941,32.7,21.3
בית ג'מל מאוישת                                   ,7150,20-07-1941,30.0,20.5
בית ג'מל מאוישת                                   ,7150,21-07-1941,30.5,20.1
בית ג'מל מאוישת                                   ,7150,22-07-1941,33.0,18.4
בית ג'מל מאוישת                                   ,7150,23-07-1941,36.2,21.5
בית ג'מל מאוישת                                   ,7150,24-07-1941,33.5,18.4
בית ג'מל מאוישת                                   ,7150,25-07-1941,32.5,20.1
בית ג'מל מאוישת                                   ,7150,26-07-1941,32.0,18.9
בית ג'מל מאוישת                                   ,7150,27-07-1941,31.0,20.0
בית ג'מל מאוישת                                   ,7150,28-07-1941,31.5,19.2
בית ג'מל מאוישת                                   ,7150,29-07-1941,34.5,19.3
בית ג'מל מאוישת                                   ,7150,30-07-1941,34.5,19.3
בית ג'מל מאוישת                                   ,7150,31-07-1941,34.4,19.2
בית ג'מל מאוישת                                   ,7150,01-08-1941,31.5,21.3
בית ג'מל מאוישת                                   ,7150,02-08-1941,34.4,21.0
בית ג'מל מאוישת                                   ,7150,03-08-1941,34.8,21.5
בית ג'מל מאוישת                                   ,7150,04-08-1941,36.5,21.6
בית ג'מל מאוישת                                   ,7150,05-08-1941,37.0,21.2
בית ג'מל מאוישת                                   ,7150,06-08-1941,36.3,20.1
בית ג'מל מאוישת                                   ,7150,07-08-1941,32.6,22.0
בית ג'מל מאוישת                                   ,7150,08-08-1941,35.0,20.0
בית ג'מל מאוישת                                   ,7150,09-08-1941,33.0,23.0
בית ג'מל מאוישת                                   ,7150,10-08-1941,31.4,20.5
בית ג'מל מאוישת                                   ,7150,11-08-1941,31.5,20.7
בית ג'מל מאוישת                                   ,7150,12-08-1941,32.0,20.0
בית ג'מל מאוישת                                   ,7150,13-08-1941,33.4,21.0
בית ג'מל מאוישת                                   ,7150,14-08-1941,33.0,20.0
בית ג'מל מאוישת                                   ,7150,15-08-1941,32.6,21.0
בית ג'מל מאוישת                                   ,7150,16-08-1941,31.2,21.0
בית ג'מל מאוישת                                   ,7150,17-08-1941,32.7,19.2
בית ג'מל מאוישת                                   ,7150,18-08-1941,33.0,19.5
בית ג'מל מאוישת                                   ,7150,19-08-1941,31.0,21.0
בית ג'מל מאוישת                                   ,7150,20-08-1941,33.2,19.0
בית ג'מל מאוישת                                   ,7150,21-08-1941,32.8,19.7
בית ג'מל מאוישת                                   ,7150,22-08-1941,33.0,20.5
בית ג'מל מאוישת                                   ,7150,23-08-1941,33.6,20.6
בית ג'מל מאוישת                                   ,7150,24-08-1941,32.5,20.0
בית ג'מל מאוישת                                   ,7150,25-08-1941,31.8,19.0
בית ג'מל מאוישת                                   ,7150,26-08-1941,33.0,20.2
בית ג'מל מאוישת                                   ,7150,27-08-1941,35.0,20.0
בית ג'מל מאוישת                                   ,7150,28-08-1941,33.8,20.6
בית ג'מל מאוישת                                   ,7150,29-08-1941,35.2,19.0
בית ג'מל מאוישת                                   ,7150,30-08-1941,32.9,21.4
בית ג'מל מאוישת                                   ,7150,31-08-1941,32.3,21.2
בית ג'מל מאוישת                                   ,7150,01-09-1941,33.0,21.0
בית ג'מל מאוישת                                   ,7150,02-09-1941,31.0,20.0
בית ג'מל מאוישת                                   ,7150,03-09-1941,29.0,19.7
בית ג'מל מאוישת                                   ,7150,04-09-1941,29.0,20.0
בית ג'מל מאוישת                                   ,7150,05-09-1941,29.0,19.3
בית ג'מל מאוישת                                   ,7150,06-09-1941,29.0,19.7
בית ג'מל מאוישת                                   ,7150,07-09-1941,29.4,18.6
בית ג'מל מאוישת                                   ,7150,08-09-1941,31.3,18.5
בית ג'מל מאוישת                                   ,7150,09-09-1941,30.1,18.3
בית ג'מל מאוישת                                   ,7150,10-09-1941,30.0,18.1
בית ג'מל מאוישת                                   ,7150,11-09-1941,29.5,19.0
בית ג'מל מאוישת                                   ,7150,12-09-1941,31.4,19.2
בית ג'מל מאוישת                                   ,7150,13-09-1941,31.0,20.6
בית ג'מל מאוישת                                   ,7150,14-09-1941,31.7,22.3
בית ג'מל מאוישת                                   ,7150,15-09-1941,31.2,23.0
בית ג'מל מאוישת                                   ,7150,16-09-1941,31.0,19.2
בית ג'מל מאוישת                                   ,7150,17-09-1941,32.4,19.1
בית ג'מל מאוישת                                   ,7150,18-09-1941,31.4,19.8
בית ג'מל מאוישת                                   ,7150,19-09-1941,33.0,19.0
בית ג'מל מאוישת                                   ,7150,20-09-1941,34.0,21.0
בית ג'מל מאוישת                                   ,7150,21-09-1941,31.5,21.5
בית ג'מל מאוישת                                   ,7150,22-09-1941,28.7,20.2
בית ג'מל מאוישת                                   ,7150,23-09-1941,28.7,18.7
בית ג'מל מאוישת                                   ,7150,24-09-1941,26.7,18.1
בית ג'מל מאוישת                                   ,7150,25-09-1941,28.0,17.3
בית ג'מל מאוישת                                   ,7150,26-09-1941,28.7,17.4
בית ג'מל מאוישת                                   ,7150,27-09-1941,26.8,18.0
בית ג'מל מאוישת                                   ,7150,28-09-1941,28.4,16.6
בית ג'מל מאוישת                                   ,7150,29-09-1941,26.8,16.7
בית ג'מל מאוישת                                   ,7150,30-09-1941,27.3,17.1
בית ג'מל מאוישת                                   ,7150,01-10-1941,27.8,17.1
בית ג'מל מאוישת                                   ,7150,02-10-1941,31.6,17.0
בית ג'מל מאוישת                                   ,7150,03-10-1941,32.4,20.6
בית ג'מל מאוישת                                   ,7150,04-10-1941,33.8,21.4
בית ג'מל מאוישת                                   ,7150,05-10-1941,34.4,22.8
בית ג'מל מאוישת                                   ,7150,06-10-1941,28.0,18.4
בית ג'מל מאוישת                                   ,7150,07-10-1941,28.0,16.4
בית ג'מל מאוישת                                   ,7150,08-10-1941,27.0,16.7
בית ג'מל מאוישת                                   ,7150,09-10-1941,29.2,16.0
בית ג'מל מאוישת                                   ,7150,10-10-1941,29.8,16.0
בית ג'מל מאוישת                                   ,7150,11-10-1941,29.0,16.3
בית ג'מל מאוישת                                   ,7150,12-10-1941,26.5,16.5
בית ג'מל מאוישת                                   ,7150,13-10-1941,27.0,15.6
בית ג'מל מאוישת                                   ,7150,14-10-1941,28.9,16.6
בית ג'מל מאוישת                                   ,7150,15-10-1941,21.0,16.0
בית ג'מל מאוישת                                   ,7150,16-10-1941,24.3,15.3
בית ג'מל מאוישת                                   ,7150,17-10-1941,26.0,14.0
בית ג'מל מאוישת                                   ,7150,18-10-1941,24.4,15.5
בית ג'מל מאוישת                                   ,7150,19-10-1941,23.8,15.3
בית ג'מל מאוישת                                   ,7150,20-10-1941,25.0,15.0
בית ג'מל מאוישת                                   ,7150,21-10-1941,20.2,15.3
בית ג'מל מאוישת                                   ,7150,22-10-1941,27.0,13.2
בית ג'מל מאוישת                                   ,7150,23-10-1941,31.7,19.2
בית ג'מל מאוישת                                   ,7150,24-10-1941,27.0,18.1
בית ג'מל מאוישת                                   ,7150,25-10-1941,24.0,16.7
בית ג'מל מאוישת                                   ,7150,26-10-1941,25.3,16.0
בית ג'מל מאוישת                                   ,7150,27-10-1941,30.5,16.5
בית ג'מל מאוישת                                   ,7150,28-10-1941,27.5,16.0
בית ג'מל מאוישת                                   ,7150,29-10-1941,28.6,15.0
בית ג'מל מאוישת                                   ,7150,30-10-1941,26.7,19.0
בית ג'מל מאוישת                                   ,7150,31-10-1941,33.5,17.0
בית ג'מל מאוישת                                   ,7150,01-11-1941,35.6,23.6
בית ג'מל מאוישת                                   ,7150,02-11-1941,36.4,25.4
בית ג'מל מאוישת                                   ,7150,03-11-1941,36.4,26.1
בית ג'מל מאוישת                                   ,7150,04-11-1941,30.5,24.0
בית ג'מל מאוישת                                   ,7150,05-11-1941,36.0,23.5
בית ג'מל מאוישת                                   ,7150,06-11-1941,36.0,26.2
בית ג'מל מאוישת                                   ,7150,07-11-1941,35.8,23.5
בית ג'מל מאוישת                                   ,7150,08-11-1941,35.0,20.6
בית ג'מל מאוישת                                   ,7150,09-11-1941,23.0,17.0
בית ג'מל מאוישת                                   ,7150,10-11-1941,22.5,16.0
בית ג'מל מאוישת                                   ,7150,11-11-1941,22.8,14.0
בית ג'מל מאוישת                                   ,7150,12-11-1941,23.4,15.0
בית ג'מל מאוישת                                   ,7150,13-11-1941,26.0,14.0
בית ג'מל מאוישת                                   ,7150,14-11-1941,27.8,14.7
בית ג'מל מאוישת                                   ,7150,15-11-1941,24.7,15.0
בית ג'מל מאוישת                                   ,7150,16-11-1941,29.0,14.4
בית ג'מל מאוישת                                   ,7150,17-11-1941,32.4,19.3
בית ג'מל מאוישת                                   ,7150,18-11-1941,25.9,17.8
בית ג'מל מאוישת                                   ,7150,19-11-1941,22.2,15.2
בית ג'מל מאוישת                                   ,7150,20-11-1941,19.8,13.0
בית ג'מל מאוישת                                   ,7150,21-11-1941,19.6,12.2
בית ג'מל מאוישת                                   ,7150,22-11-1941,19.2,11.1
בית ג'מל מאוישת                                   ,7150,23-11-1941,21.0,11.8
בית ג'מל מאוישת                                   ,7150,24-11-1941,21.2,12.0
בית ג'מל מאוישת                                   ,7150,25-11-1941,20.6,10.5
בית ג'מל מאוישת                                   ,7150,26-11-1941,25.1,12.0
בית ג'מל מאוישת                                   ,7150,27-11-1941,20.8,15.0
בית ג'מל מאוישת                                   ,7150,28-11-1941,18.0,10.6
בית ג'מל מאוישת                                   ,7150,29-11-1941,17.5,10.1
בית ג'מל מאוישת                                   ,7150,30-11-1941,17.0,9.0
בית ג'מל מאוישת                                   ,7150,01-12-1941,17.0,8.2
בית ג'מל מאוישת                                   ,7150,02-12-1941,16.0,8.7
בית ג'מל מאוישת                                   ,7150,03-12-1941,13.6,6.7
בית ג'מל מאוישת                                   ,7150,04-12-1941,14.8,6.2
בית ג'מל מאוישת                                   ,7150,05-12-1941,18.3,7.5
בית ג'מל מאוישת                                   ,7150,06-12-1941,16.5,10.2
בית ג'מל מאוישת                                   ,7150,07-12-1941,15.0,8.7
בית ג'מל מאוישת                                   ,7150,08-12-1941,17.3,9.4
בית ג'מל מאוישת                                   ,7150,09-12-1941,18.5,9.9
בית ג'מל מאוישת                                   ,7150,10-12-1941,19.8,14.9
בית ג'מל מאוישת                                   ,7150,11-12-1941,18.0,10.3
בית ג'מל מאוישת                                   ,7150,12-12-1941,18.5,10.0
בית ג'מל מאוישת                                   ,7150,13-12-1941,17.4,9.9
בית ג'מל מאוישת                                   ,7150,14-12-1941,16.7,10.9
בית ג'מל מאוישת                                   ,7150,15-12-1941,15.6,11.1
בית ג'מל מאוישת                                   ,7150,16-12-1941,16.5,8.6
בית ג'מל מאוישת                                   ,7150,17-12-1941,16.0,9.8
בית ג'מל מאוישת                                   ,7150,18-12-1941,19.9,8.6
בית ג'מל מאוישת                                   ,7150,19-12-1941,19.3,11.0
בית ג'מל מאוישת                                   ,7150,20-12-1941,19.2,10.0
בית ג'מל מאוישת                                   ,7150,21-12-1941,17.9,10.3
בית ג'מל מאוישת                                   ,7150,22-12-1941,12.5,9.1
בית ג'מל מאוישת                                   ,7150,23-12-1941,12.6,6.8
בית ג'מל מאוישת                                   ,7150,24-12-1941,10.3,7.4
בית ג'מל מאוישת                                   ,7150,25-12-1941,10.6,6.6
בית ג'מל מאוישת                                   ,7150,26-12-1941,14.0,8.2
בית ג'מל מאוישת                                   ,7150,27-12-1941,14.3,8.0
בית ג'מל מאוישת                                   ,7150,28-12-1941,12.2,8.5
בית ג'מל מאוישת                                   ,7150,29-12-1941,15.5,7.3
בית ג'מל מאוישת                                   ,7150,30-12-1941,14.5,9.5
בית ג'מל מאוישת                                   ,7150,31-12-1941,12.2,8.1
בית ג'מל מאוישת                                   ,7150,01-01-1942,13.2,7.5
בית ג'מל מאוישת                                   ,7150,02-01-1942,10.0,5.0
בית ג'מל מאוישת                                   ,7150,03-01-1942,6.8,1.8
בית ג'מל מאוישת                                   ,7150,04-01-1942,3.4,0.2
בית ג'מל מאוישת                                   ,7150,05-01-1942,8.0,2.1
בית ג'מל מאוישת                                   ,7150,06-01-1942,9.1,2.8
בית ג'מל מאוישת                                   ,7150,07-01-1942,14.5,4.5
בית ג'מל מאוישת                                   ,7150,08-01-1942,20.1,9.6
בית ג'מל מאוישת                                   ,7150,09-01-1942,22.1,10.8
בית ג'מל מאוישת                                   ,7150,10-01-1942,21.0,13.1
בית ג'מל מאוישת                                   ,7150,11-01-1942,13.1,8.5
בית ג'מל מאוישת                                   ,7150,12-01-1942,16.3,7.2
בית ג'מל מאוישת                                   ,7150,13-01-1942,15.3,7.5
בית ג'מל מאוישת                                   ,7150,14-01-1942,13.8,8.3
בית ג'מל מאוישת                                   ,7150,15-01-1942,18.3,8.0
בית ג'מל מאוישת                                   ,7150,16-01-1942,21.5,12.3
בית ג'מל מאוישת                                   ,7150,17-01-1942,21.5,9.4
בית ג'מל מאוישת                                   ,7150,18-01-1942,15.0,10.8
בית ג'מל מאוישת                                   ,7150,19-01-1942,16.1,9.1
בית ג'מל מאוישת                                   ,7150,20-01-1942,13.8,8.0
בית ג'מל מאוישת                                   ,7150,21-01-1942,13.4,7.3
בית ג'מל מאוישת                                   ,7150,22-01-1942,15.2,8.4
בית ג'מל מאוישת                                   ,7150,23-01-1942,15.2,9.0
בית ג'מל מאוישת                                   ,7150,24-01-1942,16.1,9.8
בית ג'מל מאוישת                                   ,7150,25-01-1942,12.0,7.0
בית ג'מל מאוישת                                   ,7150,26-01-1942,14.6,6.6
בית ג'מל מאוישת                                   ,7150,27-01-1942,22.6,13.0
בית ג'מל מאוישת                                   ,7150,28-01-1942,18.6,10.8
בית ג'מל מאוישת                                   ,7150,29-01-1942,12.5,7.3
בית ג'מל מאוישת                                   ,7150,30-01-1942,15.2,8.0
בית ג'מל מאוישת                                   ,7150,31-01-1942,18.8,8.0
בית ג'מל מאוישת                                   ,7150,01-02-1942,17.6,10.6
בית ג'מל מאוישת                                   ,7150,02-02-1942,22.0,10.6
בית ג'מל מאוישת                                   ,7150,03-02-1942,16.4,9.3
בית ג'מל מאוישת                                   ,7150,04-02-1942,17.7,8.5
בית ג'מל מאוישת                                   ,7150,05-02-1942,14.8,9.7
בית ג'מל מאוישת                                   ,7150,06-02-1942,15.2,8.9
בית ג'מל מאוישת                                   ,7150,07-02-1942,17.9,7.1
בית ג'מל מאוישת                                   ,7150,08-02-1942,21.2,9.8
בית ג'מל מאוישת                                   ,7150,09-02-1942,22.5,12.6
בית ג'מל מאוישת                                   ,7150,10-02-1942,24.3,15.1
בית ג'מל מאוישת                                   ,7150,11-02-1942,26.2,15.4
בית ג'מל מאוישת                                   ,7150,12-02-1942,21.4,11.9
בית ג'מל מאוישת                                   ,7150,13-02-1942,19.3,10.0
בית ג'מל מאוישת                                   ,7150,14-02-1942,19.2,8.8
בית ג'מל מאוישת                                   ,7150,15-02-1942,17.0,10.4
בית ג'מל מאוישת                                   ,7150,16-02-1942,15.1,7.8
בית ג'מל מאוישת                                   ,7150,17-02-1942,17.5,8.4
בית ג'מל מאוישת                                   ,7150,18-02-1942,16.3,9.1
בית ג'מל מאוישת                                   ,7150,19-02-1942,17.2,12.2
בית ג'מל מאוישת                                   ,7150,20-02-1942,12.2,4.6
בית ג'מל מאוישת                                   ,7150,21-02-1942,13.1,6.0
בית ג'מל מאוישת                                   ,7150,22-02-1942,10.5,7.1
בית ג'מל מאוישת                                   ,7150,23-02-1942,14.2,7.6
בית ג'מל מאוישת                                   ,7150,24-02-1942,19.6,7.1
בית ג'מל מאוישת                                   ,7150,25-02-1942,24.3,15.1
בית ג'מל מאוישת                                   ,7150,26-02-1942,26.0,16.0
בית ג'מל מאוישת                                   ,7150,27-02-1942,18.8,11.6
בית ג'מל מאוישת                                   ,7150,28-02-1942,19.6,8.4
בית ג'מל מאוישת                                   ,7150,01-03-1942,26.9,14.4
בית ג'מל מאוישת                                   ,7150,02-03-1942,26.0,12.4
בית ג'מל מאוישת                                   ,7150,03-03-1942,20.2,9.5
בית ג'מל מאוישת                                   ,7150,04-03-1942,23.8,11.4
בית ג'מל מאוישת                                   ,7150,05-03-1942,27.5,13.6
בית ג'מל מאוישת                                   ,7150,06-03-1942,14.3,9.5
בית ג'מל מאוישת                                   ,7150,07-03-1942,15.0,9.9
בית ג'מל מאוישת                                   ,7150,08-03-1942,20.7,9.5
בית ג'מל מאוישת                                   ,7150,09-03-1942,23.6,13.1
בית ג'מל מאוישת                                   ,7150,10-03-1942,16.9,10.0
בית ג'מל מאוישת                                   ,7150,11-03-1942,15.9,8.9
בית ג'מל מאוישת                                   ,7150,12-03-1942,16.4,8.2
בית ג'מל מאוישת                                   ,7150,13-03-1942,14.0,8.7
בית ג'מל מאוישת                                   ,7150,14-03-1942,16.9,8.9
בית ג'מל מאוישת                                   ,7150,15-03-1942,18.2,7.8
בית ג'מל מאוישת                                   ,7150,16-03-1942,21.5,9.1
בית ג'מל מאוישת                                   ,7150,17-03-1942,28.2,11.4
בית ג'מל מאוישת                                   ,7150,18-03-1942,24.5,14.9
בית ג'מל מאוישת                                   ,7150,19-03-1942,16.0,10.5
בית ג'מל מאוישת                                   ,7150,20-03-1942,18.5,10.4
בית ג'מל מאוישת                                   ,7150,21-03-1942,17.1,9.9
בית ג'מל מאוישת                                   ,7150,22-03-1942,12.9,6.0
בית ג'מל מאוישת                                   ,7150,23-03-1942,10.6,5.9
בית ג'מל מאוישת                                   ,7150,24-03-1942,17.1,3.0
בית ג'מל מאוישת                                   ,7150,25-03-1942,28.7,10.0
בית ג'מל מאוישת                                   ,7150,26-03-1942,24.5,12.6
בית ג'מל מאוישת                                   ,7150,27-03-1942,17.9,10.5
בית ג'מל מאוישת                                   ,7150,28-03-1942,20.0,8.0
בית ג'מל מאוישת                                   ,7150,29-03-1942,25.0,9.1
בית ג'מל מאוישת                                   ,7150,30-03-1942,30.3,18.5
בית ג'מל מאוישת                                   ,7150,31-03-1942,30.2,16.5
בית ג'מל מאוישת                                   ,7150,01-04-1942,20.0,12.4
בית ג'מל מאוישת                                   ,7150,02-04-1942,21.0,12.0
בית ג'מל מאוישת                                   ,7150,03-04-1942,18.0,10.2
בית ג'מל מאוישת                                   ,7150,04-04-1942,20.0,10.3
בית ג'מל מאוישת                                   ,7150,05-04-1942,24.0,9.0
בית ג'מל מאוישת                                   ,7150,06-04-1942,26.0,10.5
בית ג'מל מאוישת                                   ,7150,07-04-1942,23.0,14.1
בית ג'מל מאוישת                                   ,7150,08-04-1942,20.0,11.5
בית ג'מל מאוישת                                   ,7150,09-04-1942,21.0,10.2
בית ג'מל מאוישת                                   ,7150,10-04-1942,22.0,8.9
בית ג'מל מאוישת                                   ,7150,11-04-1942,22.0,10.2
בית ג'מל מאוישת                                   ,7150,12-04-1942,23.0,9.1
בית ג'מל מאוישת                                   ,7150,13-04-1942,31.0,14.0
בית ג'מל מאוישת                                   ,7150,14-04-1942,34.0,16.0
בית ג'מל מאוישת                                   ,7150,15-04-1942,29.0,14.1
בית ג'מל מאוישת                                   ,7150,16-04-1942,26.0,11.5
בית ג'מל מאוישת                                   ,7150,17-04-1942,29.0,15.6
בית ג'מל מאוישת                                   ,7150,18-04-1942,34.0,19.0
בית ג'מל מאוישת                                   ,7150,19-04-1942,35.5,26.0
בית ג'מל מאוישת                                   ,7150,20-04-1942,26.5,16.0
בית ג'מל מאוישת                                   ,7150,21-04-1942,22.0,12.1
בית ג'מל מאוישת                                   ,7150,22-04-1942,24.0,11.4
בית ג'מל מאוישת                                   ,7150,23-04-1942,27.5,11.6
בית ג'מל מאוישת                                   ,7150,24-04-1942,30.0,14.8
בית ג'מל מאוישת                                   ,7150,25-04-1942,25.0,13.5
בית ג'מל מאוישת                                   ,7150,26-04-1942,26.0,10.9
בית ג'מל מאוישת                                   ,7150,27-04-1942,30.0,17.9
בית ג'מל מאוישת                                   ,7150,28-04-1942,26.0,13.5
בית ג'מל מאוישת                                   ,7150,29-04-1942,27.0,13.8
בית ג'מל מאוישת                                   ,7150,30-04-1942,37.0,16.3
בית ג'מל מאוישת                                   ,7150,01-05-1942,40.0,28.0
בית ג'מל מאוישת                                   ,7150,02-05-1942,31.0,17.0
בית ג'מל מאוישת                                   ,7150,03-05-1942,28.5,16.5
בית ג'מל מאוישת                                   ,7150,04-05-1942,37.0,17.4
בית ג'מל מאוישת                                   ,7150,05-05-1942,42.1,30.1
בית ג'מל מאוישת                                   ,7150,06-05-1942,42.5,23.4
בית ג'מל מאוישת                                   ,7150,07-05-1942,32.0,18.6
בית ג'מל מאוישת                                   ,7150,08-05-1942,28.5,16.4
בית ג'מל מאוישת                                   ,7150,09-05-1942,22.5,15.8
בית ג'מל מאוישת                                   ,7150,10-05-1942,23.0,12.5
בית ג'מל מאוישת                                   ,7150,11-05-1942,23.0,12.9
בית ג'מל מאוישת                                   ,7150,12-05-1942,24.1,13.9
בית ג'מל מאוישת                                   ,7150,13-05-1942,28.0,15.4
בית ג'מל מאוישת                                   ,7150,14-05-1942,29.0,16.6
בית ג'מל מאוישת                                   ,7150,15-05-1942,30.0,17.5
בית ג'מל מאוישת                                   ,7150,16-05-1942,32.0,16.0
בית ג'מל מאוישת                                   ,7150,17-05-1942,31.8,16.6
