שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,03-03-2001,19.0,10.6
בית ג'מל מאוישת                                   ,7150,04-03-2001,21.9,8.7
בית ג'מל מאוישת                                   ,7150,05-03-2001,22.6,10.3
בית ג'מל מאוישת                                   ,7150,06-03-2001,22.2,12.0
בית ג'מל מאוישת                                   ,7150,07-03-2001,21.8,10.7
בית ג'מל מאוישת                                   ,7150,08-03-2001,22.7,10.8
בית ג'מל מאוישת                                   ,7150,09-03-2001,19.0,12.4
בית ג'מל מאוישת                                   ,7150,10-03-2001,21.5,11.0
בית ג'מל מאוישת                                   ,7150,11-03-2001,25.5,13.0
בית ג'מל מאוישת                                   ,7150,12-03-2001,24.1,11.2
בית ג'מל מאוישת                                   ,7150,13-03-2001,19.5,14.0
בית ג'מל מאוישת                                   ,7150,14-03-2001,18.0,11.4
בית ג'מל מאוישת                                   ,7150,15-03-2001,21.0,11.5
בית ג'מל מאוישת                                   ,7150,16-03-2001,19.5,11.6
בית ג'מל מאוישת                                   ,7150,17-03-2001,25.1,9.1
בית ג'מל מאוישת                                   ,7150,18-03-2001,28.4,16.0
בית ג'מל מאוישת                                   ,7150,19-03-2001,27.8,17.7
בית ג'מל מאוישת                                   ,7150,20-03-2001,30.2,19.0
בית ג'מל מאוישת                                   ,7150,21-03-2001,27.0,16.6
בית ג'מל מאוישת                                   ,7150,22-03-2001,22.3,12.0
בית ג'מל מאוישת                                   ,7150,23-03-2001,23.2,13.1
בית ג'מל מאוישת                                   ,7150,24-03-2001,18.4,12.8
בית ג'מל מאוישת                                   ,7150,25-03-2001,21.0,11.7
בית ג'מל מאוישת                                   ,7150,26-03-2001,26.9,11.7
בית ג'מל מאוישת                                   ,7150,27-03-2001,30.3,15.0
בית ג'מל מאוישת                                   ,7150,28-03-2001,31.3,19.5
בית ג'מל מאוישת                                   ,7150,29-03-2001,30.3,16.9
בית ג'מל מאוישת                                   ,7150,30-03-2001,31.7,17.0
בית ג'מל מאוישת                                   ,7150,31-03-2001,35.1,23.7
בית ג'מל מאוישת                                   ,7150,01-04-2001,31.6,19.2
בית ג'מל מאוישת                                   ,7150,02-04-2001,24.4,15.7
בית ג'מל מאוישת                                   ,7150,03-04-2001,21.1,15.0
בית ג'מל מאוישת                                   ,7150,04-04-2001,21.3,13.6
בית ג'מל מאוישת                                   ,7150,05-04-2001,20.2,12.4
בית ג'מל מאוישת                                   ,7150,06-04-2001,20.1,11.6
בית ג'מל מאוישת                                   ,7150,07-04-2001,23.7,11.6
בית ג'מל מאוישת                                   ,7150,08-04-2001,19.6,12.6
בית ג'מל מאוישת                                   ,7150,09-04-2001,24.6,10.7
בית ג'מל מאוישת                                   ,7150,10-04-2001,27.4,14.8
בית ג'מל מאוישת                                   ,7150,11-04-2001,20.9,12.1
בית ג'מל מאוישת                                   ,7150,12-04-2001,21.9,12.2
בית ג'מל מאוישת                                   ,7150,13-04-2001,24.5,10.7
בית ג'מל מאוישת                                   ,7150,14-04-2001,26.0,14.5
בית ג'מל מאוישת                                   ,7150,15-04-2001,23.0,12.7
בית ג'מל מאוישת                                   ,7150,16-04-2001,26.0,10.2
בית ג'מל מאוישת                                   ,7150,17-04-2001,28.3,15.5
בית ג'מל מאוישת                                   ,7150,18-04-2001,35.1,18.8
בית ג'מל מאוישת                                   ,7150,19-04-2001,24.0,15.5
בית ג'מל מאוישת                                   ,7150,20-04-2001,24.5,11.8
בית ג'מל מאוישת                                   ,7150,21-04-2001,33.2,16.3
בית ג'מל מאוישת                                   ,7150,22-04-2001,34.5,26.2
בית ג'מל מאוישת                                   ,7150,23-04-2001,31.5,16.0
בית ג'מל מאוישת                                   ,7150,24-04-2001,22.5,14.0
בית ג'מל מאוישת                                   ,7150,25-04-2001,21.7,13.0
בית ג'מל מאוישת                                   ,7150,26-04-2001,23.5,12.0
בית ג'מל מאוישת                                   ,7150,27-04-2001,26.5,12.0
בית ג'מל מאוישת                                   ,7150,28-04-2001,30.3,13.5
בית ג'מל מאוישת                                   ,7150,29-04-2001,32.5,16.0
בית ג'מל מאוישת                                   ,7150,30-04-2001,34.0,22.5
בית ג'מל מאוישת                                   ,7150,01-05-2001,27.1,18.5
בית ג'מל מאוישת                                   ,7150,02-05-2001,22.0,15.7
בית ג'מל מאוישת                                   ,7150,03-05-2001,23.5,15.0
בית ג'מל מאוישת                                   ,7150,04-05-2001,26.0,16.0
בית ג'מל מאוישת                                   ,7150,05-05-2001,28.7,12.5
בית ג'מל מאוישת                                   ,7150,06-05-2001,36.3,18.0
בית ג'מל מאוישת                                   ,7150,07-05-2001,21.6,15.2
בית ג'מל מאוישת                                   ,7150,08-05-2001,22.0,13.6
בית ג'מל מאוישת                                   ,7150,09-05-2001,27.3,15.0
בית ג'מל מאוישת                                   ,7150,10-05-2001,22.0,13.6
בית ג'מל מאוישת                                   ,7150,11-05-2001,24.1,13.5
בית ג'מל מאוישת                                   ,7150,12-05-2001,32.0,13.0
בית ג'מל מאוישת                                   ,7150,13-05-2001,31.0,19.2
בית ג'מל מאוישת                                   ,7150,14-05-2001,23.9,16.2
בית ג'מל מאוישת                                   ,7150,15-05-2001,23.9,14.3
בית ג'מל מאוישת                                   ,7150,16-05-2001,23.6,13.6
בית ג'מל מאוישת                                   ,7150,17-05-2001,25.2,13.6
בית ג'מל מאוישת                                   ,7150,18-05-2001,27.0,15.6
בית ג'מל מאוישת                                   ,7150,19-05-2001,28.0,16.5
בית ג'מל מאוישת                                   ,7150,20-05-2001,29.5,15.5
בית ג'מל מאוישת                                   ,7150,21-05-2001,33.1,18.0
בית ג'מל מאוישת                                   ,7150,22-05-2001,30.3,17.4
בית ג'מל מאוישת                                   ,7150,23-05-2001,32.8,17.0
בית ג'מל מאוישת                                   ,7150,24-05-2001,33.3,19.7
בית ג'מל מאוישת                                   ,7150,25-05-2001,32.1,21.0
בית ג'מל מאוישת                                   ,7150,26-05-2001,34.0,18.7
בית ג'מל מאוישת                                   ,7150,27-05-2001,40.5,21.4
בית ג'מל מאוישת                                   ,7150,28-05-2001,38.0,23.6
בית ג'מל מאוישת                                   ,7150,29-05-2001,26.4,19.0
בית ג'מל מאוישת                                   ,7150,30-05-2001,28.1,17.7
בית ג'מל מאוישת                                   ,7150,31-05-2001,30.4,17.3
בית ג'מל מאוישת                                   ,7150,01-06-2001,34.5,17.3
בית ג'מל מאוישת                                   ,7150,02-06-2001,35.4,20.3
בית ג'מל מאוישת                                   ,7150,03-06-2001,31.8,20.0
בית ג'מל מאוישת                                   ,7150,04-06-2001,30.9,18.4
בית ג'מל מאוישת                                   ,7150,05-06-2001,29.3,18.1
בית ג'מל מאוישת                                   ,7150,06-06-2001,25.3,17.6
בית ג'מל מאוישת                                   ,7150,07-06-2001,27.1,16.6
בית ג'מל מאוישת                                   ,7150,08-06-2001,27.3,16.6
בית ג'מל מאוישת                                   ,7150,09-06-2001,28.5,17.5
בית ג'מל מאוישת                                   ,7150,10-06-2001,29.0,17.0
בית ג'מל מאוישת                                   ,7150,11-06-2001,32.0,15.7
בית ג'מל מאוישת                                   ,7150,12-06-2001,34.0,19.0
בית ג'מל מאוישת                                   ,7150,13-06-2001,35.2,20.8
בית ג'מל מאוישת                                   ,7150,14-06-2001,35.7,21.3
בית ג'מל מאוישת                                   ,7150,15-06-2001,34.4,22.0
בית ג'מל מאוישת                                   ,7150,16-06-2001,31.6,20.0
בית ג'מל מאוישת                                   ,7150,17-06-2001,28.8,18.6
בית ג'מל מאוישת                                   ,7150,18-06-2001,30.5,18.4
בית ג'מל מאוישת                                   ,7150,19-06-2001,31.3,18.0
בית ג'מל מאוישת                                   ,7150,20-06-2001,33.9,20.0
בית ג'מל מאוישת                                   ,7150,21-06-2001,33.0,20.6
בית ג'מל מאוישת                                   ,7150,22-06-2001,32.0,20.0
בית ג'מל מאוישת                                   ,7150,23-06-2001,29.3,19.2
בית ג'מל מאוישת                                   ,7150,24-06-2001,29.6,19.3
בית ג'מל מאוישת                                   ,7150,25-06-2001,30.0,19.1
בית ג'מל מאוישת                                   ,7150,26-06-2001,30.0,18.8
בית ג'מל מאוישת                                   ,7150,27-06-2001,31.1,19.0
בית ג'מל מאוישת                                   ,7150,28-06-2001,30.5,19.3
בית ג'מל מאוישת                                   ,7150,29-06-2001,31.3,18.2
בית ג'מל מאוישת                                   ,7150,30-06-2001,32.5,19.6
בית ג'מל מאוישת                                   ,7150,01-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,02-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,03-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,04-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,05-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,06-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,07-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,08-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,09-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,10-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,11-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,12-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,13-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,14-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,15-08-2001,-,-
בית ג'מל מאוישת                                   ,7150,16-08-2001,31.7,-
בית ג'מל מאוישת                                   ,7150,17-08-2001,31.4,21.6
בית ג'מל מאוישת                                   ,7150,18-08-2001,30.5,22.6
בית ג'מל מאוישת                                   ,7150,19-08-2001,31.4,21.6
בית ג'מל מאוישת                                   ,7150,20-08-2001,33.1,22.0
בית ג'מל מאוישת                                   ,7150,21-08-2001,31.5,21.4
בית ג'מל מאוישת                                   ,7150,22-08-2001,32.4,21.6
בית ג'מל מאוישת                                   ,7150,23-08-2001,31.1,21.3
בית ג'מל מאוישת                                   ,7150,24-08-2001,32.3,20.8
בית ג'מל מאוישת                                   ,7150,25-08-2001,34.1,20.3
בית ג'מל מאוישת                                   ,7150,26-08-2001,33.6,20.7
בית ג'מל מאוישת                                   ,7150,27-08-2001,32.0,22.1
בית ג'מל מאוישת                                   ,7150,28-08-2001,30.8,22.0
בית ג'מל מאוישת                                   ,7150,29-08-2001,30.4,21.6
בית ג'מל מאוישת                                   ,7150,30-08-2001,31.1,21.6
בית ג'מל מאוישת                                   ,7150,31-08-2001,31.4,20.7
בית ג'מל מאוישת                                   ,7150,01-09-2001,32.6,20.0
בית ג'מל מאוישת                                   ,7150,02-09-2001,31.5,23.7
בית ג'מל מאוישת                                   ,7150,03-09-2001,32.3,22.6
בית ג'מל מאוישת                                   ,7150,04-09-2001,31.7,20.9
בית ג'מל מאוישת                                   ,7150,05-09-2001,31.8,22.0
בית ג'מל מאוישת                                   ,7150,06-09-2001,32.0,21.0
בית ג'מל מאוישת                                   ,7150,07-09-2001,33.7,22.2
בית ג'מל מאוישת                                   ,7150,08-09-2001,30.4,22.0
בית ג'מל מאוישת                                   ,7150,09-09-2001,30.0,20.0
בית ג'מל מאוישת                                   ,7150,10-09-2001,32.1,20.6
בית ג'מל מאוישת                                   ,7150,11-09-2001,30.0,20.8
בית ג'מל מאוישת                                   ,7150,12-09-2001,30.2,20.4
בית ג'מל מאוישת                                   ,7150,13-09-2001,30.3,21.0
בית ג'מל מאוישת                                   ,7150,14-09-2001,29.3,20.5
בית ג'מל מאוישת                                   ,7150,15-09-2001,29.5,20.1
בית ג'מל מאוישת                                   ,7150,16-09-2001,30.6,19.6
בית ג'מל מאוישת                                   ,7150,17-09-2001,30.3,19.3
בית ג'מל מאוישת                                   ,7150,18-09-2001,30.8,18.8
בית ג'מל מאוישת                                   ,7150,19-09-2001,30.3,18.6
בית ג'מל מאוישת                                   ,7150,20-09-2001,30.0,20.0
בית ג'מל מאוישת                                   ,7150,21-09-2001,32.3,18.6
בית ג'מל מאוישת                                   ,7150,22-09-2001,32.0,20.3
בית ג'מל מאוישת                                   ,7150,23-09-2001,31.7,19.1
בית ג'מל מאוישת                                   ,7150,24-09-2001,32.0,18.1
בית ג'מל מאוישת                                   ,7150,25-09-2001,30.4,20.3
בית ג'מל מאוישת                                   ,7150,26-09-2001,31.0,20.3
בית ג'מל מאוישת                                   ,7150,27-09-2001,31.1,20.8
בית ג'מל מאוישת                                   ,7150,28-09-2001,29.2,21.3
בית ג'מל מאוישת                                   ,7150,29-09-2001,28.4,18.6
בית ג'מל מאוישת                                   ,7150,30-09-2001,27.7,18.7
בית ג'מל מאוישת                                   ,7150,01-10-2001,29.1,19.0
בית ג'מל מאוישת                                   ,7150,02-10-2001,31.7,18.5
בית ג'מל מאוישת                                   ,7150,03-10-2001,31.7,19.4
בית ג'מל מאוישת                                   ,7150,04-10-2001,30.5,20.8
בית ג'מל מאוישת                                   ,7150,05-10-2001,28.5,19.4
בית ג'מל מאוישת                                   ,7150,06-10-2001,28.3,19.0
בית ג'מל מאוישת                                   ,7150,07-10-2001,30.6,18.1
בית ג'מל מאוישת                                   ,7150,08-10-2001,31.2,19.6
בית ג'מל מאוישת                                   ,7150,09-10-2001,31.1,21.0
בית ג'מל מאוישת                                   ,7150,10-10-2001,29.5,21.0
בית ג'מל מאוישת                                   ,7150,11-10-2001,29.3,19.7
בית ג'מל מאוישת                                   ,7150,12-10-2001,31.3,20.0
בית ג'מל מאוישת                                   ,7150,13-10-2001,30.4,21.3
בית ג'מל מאוישת                                   ,7150,14-10-2001,29.6,20.0
בית ג'מל מאוישת                                   ,7150,15-10-2001,28.2,18.8
בית ג'מל מאוישת                                   ,7150,16-10-2001,27.8,19.0
בית ג'מל מאוישת                                   ,7150,17-10-2001,27.4,18.8
בית ג'מל מאוישת                                   ,7150,18-10-2001,26.5,18.7
בית ג'מל מאוישת                                   ,7150,19-10-2001,28.8,17.9
בית ג'מל מאוישת                                   ,7150,20-10-2001,29.1,16.8
בית ג'מל מאוישת                                   ,7150,21-10-2001,27.1,18.0
בית ג'מל מאוישת                                   ,7150,22-10-2001,25.4,17.0
בית ג'מל מאוישת                                   ,7150,23-10-2001,27.7,16.6
בית ג'מל מאוישת                                   ,7150,24-10-2001,27.5,17.4
בית ג'מל מאוישת                                   ,7150,25-10-2001,26.0,18.4
בית ג'מל מאוישת                                   ,7150,26-10-2001,26.6,17.0
בית ג'מל מאוישת                                   ,7150,27-10-2001,23.7,17.0
בית ג'מל מאוישת                                   ,7150,28-10-2001,21.2,15.9
בית ג'מל מאוישת                                   ,7150,29-10-2001,22.1,15.3
בית ג'מל מאוישת                                   ,7150,30-10-2001,22.4,14.4
בית ג'מל מאוישת                                   ,7150,31-10-2001,24.7,14.5
בית ג'מל מאוישת                                   ,7150,01-11-2001,28.1,14.8
בית ג'מל מאוישת                                   ,7150,02-11-2001,26.2,18.4
בית ג'מל מאוישת                                   ,7150,03-11-2001,25.1,16.2
בית ג'מל מאוישת                                   ,7150,04-11-2001,26.5,15.5
בית ג'מל מאוישת                                   ,7150,05-11-2001,27.5,15.7
בית ג'מל מאוישת                                   ,7150,06-11-2001,22.7,17.0
בית ג'מל מאוישת                                   ,7150,07-11-2001,21.3,14.9
בית ג'מל מאוישת                                   ,7150,08-11-2001,24.5,14.6
בית ג'מל מאוישת                                   ,7150,09-11-2001,24.3,14.7
בית ג'מל מאוישת                                   ,7150,10-11-2001,24.3,15.6
בית ג'מל מאוישת                                   ,7150,11-11-2001,23.4,15.2
בית ג'מל מאוישת                                   ,7150,12-11-2001,22.5,15.2
בית ג'מל מאוישת                                   ,7150,13-11-2001,25.6,14.3
בית ג'מל מאוישת                                   ,7150,14-11-2001,27.6,18.6
בית ג'מל מאוישת                                   ,7150,15-11-2001,28.6,18.3
בית ג'מל מאוישת                                   ,7150,16-11-2001,23.0,16.6
בית ג'מל מאוישת                                   ,7150,17-11-2001,19.3,14.0
בית ג'מל מאוישת                                   ,7150,18-11-2001,15.1,10.0
בית ג'מל מאוישת                                   ,7150,19-11-2001,19.3,8.7
בית ג'מל מאוישת                                   ,7150,20-11-2001,21.3,9.2
בית ג'מל מאוישת                                   ,7150,21-11-2001,22.8,11.8
בית ג'מל מאוישת                                   ,7150,22-11-2001,17.9,11.0
בית ג'מל מאוישת                                   ,7150,23-11-2001,18.9,11.0
בית ג'מל מאוישת                                   ,7150,24-11-2001,21.5,12.0
בית ג'מל מאוישת                                   ,7150,25-11-2001,22.4,13.5
בית ג'מל מאוישת                                   ,7150,26-11-2001,17.5,13.6
בית ג'מל מאוישת                                   ,7150,27-11-2001,20.6,13.0
בית ג'מל מאוישת                                   ,7150,28-11-2001,23.5,13.9
בית ג'מל מאוישת                                   ,7150,29-11-2001,22.6,13.6
בית ג'מל מאוישת                                   ,7150,30-11-2001,20.4,14.0
בית ג'מל מאוישת                                   ,7150,01-12-2001,18.5,11.4
בית ג'מל מאוישת                                   ,7150,02-12-2001,20.0,11.4
בית ג'מל מאוישת                                   ,7150,03-12-2001,16.8,12.7
בית ג'מל מאוישת                                   ,7150,04-12-2001,15.6,10.5
בית ג'מל מאוישת                                   ,7150,05-12-2001,12.0,9.5
בית ג'מל מאוישת                                   ,7150,06-12-2001,16.3,9.9
בית ג'מל מאוישת                                   ,7150,07-12-2001,16.5,11.5
בית ג'מל מאוישת                                   ,7150,08-12-2001,20.2,12.0
בית ג'מל מאוישת                                   ,7150,09-12-2001,20.1,13.6
בית ג'מל מאוישת                                   ,7150,10-12-2001,20.0,10.7
בית ג'מל מאוישת                                   ,7150,11-12-2001,18.8,10.8
בית ג'מל מאוישת                                   ,7150,12-12-2001,19.6,10.6
בית ג'מל מאוישת                                   ,7150,13-12-2001,19.6,12.0
בית ג'מל מאוישת                                   ,7150,14-12-2001,19.0,11.4
בית ג'מל מאוישת                                   ,7150,15-12-2001,17.2,10.7
בית ג'מל מאוישת                                   ,7150,16-12-2001,17.8,8.9
בית ג'מל מאוישת                                   ,7150,17-12-2001,20.7,10.2
בית ג'מל מאוישת                                   ,7150,18-12-2001,18.2,10.0
בית ג'מל מאוישת                                   ,7150,19-12-2001,14.0,9.8
בית ג'מל מאוישת                                   ,7150,20-12-2001,12.5,8.4
בית ג'מל מאוישת                                   ,7150,21-12-2001,15.5,7.4
בית ג'מל מאוישת                                   ,7150,22-12-2001,17.3,8.3
בית ג'מל מאוישת                                   ,7150,23-12-2001,17.3,8.0
בית ג'מל מאוישת                                   ,7150,24-12-2001,18.4,9.0
בית ג'מל מאוישת                                   ,7150,25-12-2001,20.2,10.5
בית ג'מל מאוישת                                   ,7150,26-12-2001,21.0,11.6
בית ג'מל מאוישת                                   ,7150,27-12-2001,24.3,15.5
בית ג'מל מאוישת                                   ,7150,28-12-2001,21.8,15.2
בית ג'מל מאוישת                                   ,7150,29-12-2001,16.5,12.9
בית ג'מל מאוישת                                   ,7150,30-12-2001,14.5,8.2
בית ג'מל מאוישת                                   ,7150,31-12-2001,17.0,9.3
בית ג'מל מאוישת                                   ,7150,01-01-2002,17.6,9.6
בית ג'מל מאוישת                                   ,7150,02-01-2002,16.8,11.1
בית ג'מל מאוישת                                   ,7150,03-01-2002,13.1,8.0
בית ג'מל מאוישת                                   ,7150,04-01-2002,15.1,6.7
בית ג'מל מאוישת                                   ,7150,05-01-2002,15.5,8.0
בית ג'מל מאוישת                                   ,7150,06-01-2002,10.5,6.4
בית ג'מל מאוישת                                   ,7150,07-01-2002,8.4,2.6
בית ג'מל מאוישת                                   ,7150,08-01-2002,10.8,4.5
בית ג'מל מאוישת                                   ,7150,09-01-2002,8.4,4.5
בית ג'מל מאוישת                                   ,7150,10-01-2002,8.6,4.0
בית ג'מל מאוישת                                   ,7150,11-01-2002,12.2,4.0
בית ג'מל מאוישת                                   ,7150,12-01-2002,12.6,6.4
בית ג'מל מאוישת                                   ,7150,13-01-2002,13.7,7.9
בית ג'מל מאוישת                                   ,7150,14-01-2002,14.6,7.2
בית ג'מל מאוישת                                   ,7150,15-01-2002,15.3,7.3
בית ג'מל מאוישת                                   ,7150,16-01-2002,15.7,8.0
בית ג'מל מאוישת                                   ,7150,17-01-2002,17.5,8.0
בית ג'מל מאוישת                                   ,7150,18-01-2002,19.7,10.0
בית ג'מל מאוישת                                   ,7150,19-01-2002,16.5,8.7
בית ג'מל מאוישת                                   ,7150,20-01-2002,16.5,8.4
בית ג'מל מאוישת                                   ,7150,21-01-2002,15.0,8.0
בית ג'מל מאוישת                                   ,7150,22-01-2002,10.9,7.8
בית ג'מל מאוישת                                   ,7150,23-01-2002,15.1,6.2
בית ג'מל מאוישת                                   ,7150,24-01-2002,15.8,6.5
בית ג'מל מאוישת                                   ,7150,25-01-2002,17.4,8.8
בית ג'מל מאוישת                                   ,7150,26-01-2002,19.7,7.9
בית ג'מל מאוישת                                   ,7150,27-01-2002,18.4,11.6
בית ג'מל מאוישת                                   ,7150,28-01-2002,13.6,10.0
בית ג'מל מאוישת                                   ,7150,29-01-2002,14.5,10.0
בית ג'מל מאוישת                                   ,7150,30-01-2002,16.0,6.7
בית ג'מל מאוישת                                   ,7150,31-01-2002,17.9,7.0
בית ג'מל מאוישת                                   ,7150,01-02-2002,19.9,7.0
בית ג'מל מאוישת                                   ,7150,02-02-2002,22.1,12.2
בית ג'מל מאוישת                                   ,7150,03-02-2002,21.1,14.4
בית ג'מל מאוישת                                   ,7150,04-02-2002,22.9,13.3
בית ג'מל מאוישת                                   ,7150,05-02-2002,22.8,14.6
בית ג'מל מאוישת                                   ,7150,06-02-2002,24.8,15.6
בית ג'מל מאוישת                                   ,7150,07-02-2002,23.5,15.2
בית ג'מל מאוישת                                   ,7150,08-02-2002,21.0,10.4
בית ג'מל מאוישת                                   ,7150,09-02-2002,26.6,12.7
בית ג'מל מאוישת                                   ,7150,10-02-2002,23.7,16.2
בית ג'מל מאוישת                                   ,7150,11-02-2002,19.8,9.6
בית ג'מל מאוישת                                   ,7150,12-02-2002,15.0,10.3
בית ג'מל מאוישת                                   ,7150,13-02-2002,14.8,9.9
בית ג'מל מאוישת                                   ,7150,14-02-2002,17.2,10.0
בית ג'מל מאוישת                                   ,7150,15-02-2002,19.0,9.1
בית ג'מל מאוישת                                   ,7150,16-02-2002,19.1,8.4
בית ג'מל מאוישת                                   ,7150,17-02-2002,18.0,9.5
בית ג'מל מאוישת                                   ,7150,18-02-2002,18.5,9.6
בית ג'מל מאוישת                                   ,7150,19-02-2002,18.6,6.6
בית ג'מל מאוישת                                   ,7150,20-02-2002,19.5,6.5
בית ג'מל מאוישת                                   ,7150,21-02-2002,23.3,10.5
בית ג'מל מאוישת                                   ,7150,22-02-2002,21.1,14.0
בית ג'מל מאוישת                                   ,7150,23-02-2002,27.0,12.0
בית ג'מל מאוישת                                   ,7150,24-02-2002,22.8,11.9
בית ג'מל מאוישת                                   ,7150,25-02-2002,18.2,10.4
בית ג'מל מאוישת                                   ,7150,26-02-2002,15.4,9.5
בית ג'מל מאוישת                                   ,7150,27-02-2002,18.7,6.8
בית ג'מל מאוישת                                   ,7150,28-02-2002,21.6,9.7
בית ג'מל מאוישת                                   ,7150,01-03-2002,21.4,9.3
בית ג'מל מאוישת                                   ,7150,02-03-2002,20.9,9.2
בית ג'מל מאוישת                                   ,7150,03-03-2002,22.0,10.3
בית ג'מל מאוישת                                   ,7150,04-03-2002,21.7,7.8
בית ג'מל מאוישת                                   ,7150,05-03-2002,21.7,11.1
בית ג'מל מאוישת                                   ,7150,06-03-2002,27.1,10.1
בית ג'מל מאוישת                                   ,7150,07-03-2002,27.3,20.6
בית ג'מל מאוישת                                   ,7150,08-03-2002,28.2,19.7
בית ג'מל מאוישת                                   ,7150,09-03-2002,25.8,13.0
בית ג'מל מאוישת                                   ,7150,10-03-2002,27.0,12.8
בית ג'מל מאוישת                                   ,7150,11-03-2002,32.6,21.0
בית ג'מל מאוישת                                   ,7150,12-03-2002,22.1,14.6
בית ג'מל מאוישת                                   ,7150,13-03-2002,20.0,11.5
בית ג'מל מאוישת                                   ,7150,14-03-2002,17.0,11.2
בית ג'מל מאוישת                                   ,7150,15-03-2002,20.3,10.9
בית ג'מל מאוישת                                   ,7150,16-03-2002,20.1,10.8
בית ג'מל מאוישת                                   ,7150,17-03-2002,17.3,13.1
בית ג'מל מאוישת                                   ,7150,18-03-2002,22.0,12.6
בית ג'מל מאוישת                                   ,7150,19-03-2002,21.6,13.7
בית ג'מל מאוישת                                   ,7150,20-03-2002,17.0,10.9
בית ג'מל מאוישת                                   ,7150,21-03-2002,16.1,10.9
בית ג'מל מאוישת                                   ,7150,22-03-2002,18.2,12.3
בית ג'מל מאוישת                                   ,7150,23-03-2002,26.2,11.7
בית ג'מל מאוישת                                   ,7150,24-03-2002,26.6,14.6
בית ג'מל מאוישת                                   ,7150,25-03-2002,22.7,14.2
בית ג'מל מאוישת                                   ,7150,26-03-2002,15.6,10.1
בית ג'מל מאוישת                                   ,7150,27-03-2002,17.6,9.1
בית ג'מל מאוישת                                   ,7150,28-03-2002,14.7,8.4
בית ג'מל מאוישת                                   ,7150,29-03-2002,15.3,7.8
בית ג'מל מאוישת                                   ,7150,30-03-2002,17.8,8.3
בית ג'מל מאוישת                                   ,7150,31-03-2002,24.2,11.6
בית ג'מל מאוישת                                   ,7150,01-04-2002,17.7,11.7
בית ג'מל מאוישת                                   ,7150,02-04-2002,13.2,7.5
בית ג'מל מאוישת                                   ,7150,03-04-2002,15.4,8.6
בית ג'מל מאוישת                                   ,7150,04-04-2002,19.0,10.1
בית ג'מל מאוישת                                   ,7150,05-04-2002,28.6,14.8
בית ג'מל מאוישת                                   ,7150,06-04-2002,31.9,13.6
בית ג'מל מאוישת                                   ,7150,07-04-2002,19.4,12.0
בית ג'מל מאוישת                                   ,7150,08-04-2002,20.0,10.7
בית ג'מל מאוישת                                   ,7150,09-04-2002,20.8,10.7
בית ג'מל מאוישת                                   ,7150,10-04-2002,24.2,11.0
בית ג'מל מאוישת                                   ,7150,11-04-2002,25.6,13.4
בית ג'מל מאוישת                                   ,7150,12-04-2002,23.2,12.5
בית ג'מל מאוישת                                   ,7150,13-04-2002,28.7,14.1
בית ג'מל מאוישת                                   ,7150,14-04-2002,32.5,18.6
בית ג'מל מאוישת                                   ,7150,15-04-2002,30.5,24.6
בית ג'מל מאוישת                                   ,7150,16-04-2002,29.6,21.0
בית ג'מל מאוישת                                   ,7150,17-04-2002,23.5,15.0
בית ג'מל מאוישת                                   ,7150,18-04-2002,20.8,13.0
בית ג'מל מאוישת                                   ,7150,19-04-2002,20.2,12.3
בית ג'מל מאוישת                                   ,7150,20-04-2002,20.0,11.7
בית ג'מל מאוישת                                   ,7150,21-04-2002,17.7,11.6
בית ג'מל מאוישת                                   ,7150,22-04-2002,20.0,11.7
בית ג'מל מאוישת                                   ,7150,23-04-2002,24.7,10.9
בית ג'מל מאוישת                                   ,7150,24-04-2002,25.0,15.6
בית ג'מל מאוישת                                   ,7150,25-04-2002,21.6,13.7
בית ג'מל מאוישת                                   ,7150,26-04-2002,18.6,10.1
בית ג'מל מאוישת                                   ,7150,27-04-2002,20.3,10.4
בית ג'מל מאוישת                                   ,7150,28-04-2002,21.0,11.7
בית ג'מל מאוישת                                   ,7150,29-04-2002,22.6,11.5
בית ג'מל מאוישת                                   ,7150,30-04-2002,22.0,11.6
בית ג'מל מאוישת                                   ,7150,01-05-2002,22.6,12.8
בית ג'מל מאוישת                                   ,7150,02-05-2002,21.4,13.4
בית ג'מל מאוישת                                   ,7150,03-05-2002,22.4,13.3
בית ג'מל מאוישת                                   ,7150,04-05-2002,23.9,13.4
בית ג'מל מאוישת                                   ,7150,05-05-2002,27.3,12.8
בית ג'מל מאוישת                                   ,7150,06-05-2002,27.2,13.4
בית ג'מל מאוישת                                   ,7150,07-05-2002,25.6,12.3
