שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,13-06-1974,35.3,19.4
בית ג'מל מאוישת                                   ,7150,14-06-1974,30.0,17.5
בית ג'מל מאוישת                                   ,7150,15-06-1974,27.5,16.7
בית ג'מל מאוישת                                   ,7150,16-06-1974,28.0,17.5
בית ג'מל מאוישת                                   ,7150,17-06-1974,32.5,16.0
בית ג'מל מאוישת                                   ,7150,18-06-1974,36.0,20.1
בית ג'מל מאוישת                                   ,7150,19-06-1974,32.9,23.2
בית ג'מל מאוישת                                   ,7150,20-06-1974,29.3,19.9
בית ג'מל מאוישת                                   ,7150,21-06-1974,29.9,18.5
בית ג'מל מאוישת                                   ,7150,22-06-1974,29.2,17.2
בית ג'מל מאוישת                                   ,7150,23-06-1974,29.4,18.0
בית ג'מל מאוישת                                   ,7150,24-06-1974,28.4,18.3
בית ג'מל מאוישת                                   ,7150,25-06-1974,30.4,19.3
בית ג'מל מאוישת                                   ,7150,26-06-1974,31.0,18.5
בית ג'מל מאוישת                                   ,7150,27-06-1974,30.1,19.4
בית ג'מל מאוישת                                   ,7150,28-06-1974,31.8,18.0
בית ג'מל מאוישת                                   ,7150,29-06-1974,33.5,17.7
בית ג'מל מאוישת                                   ,7150,30-06-1974,35.8,21.7
בית ג'מל מאוישת                                   ,7150,01-07-1974,36.5,20.1
בית ג'מל מאוישת                                   ,7150,02-07-1974,29.5,20.1
בית ג'מל מאוישת                                   ,7150,03-07-1974,29.3,18.9
בית ג'מל מאוישת                                   ,7150,04-07-1974,29.5,19.5
בית ג'מל מאוישת                                   ,7150,05-07-1974,30.7,19.0
בית ג'מל מאוישת                                   ,7150,06-07-1974,31.5,18.7
בית ג'מל מאוישת                                   ,7150,07-07-1974,32.5,17.7
בית ג'מל מאוישת                                   ,7150,08-07-1974,32.0,18.6
בית ג'מל מאוישת                                   ,7150,09-07-1974,30.8,18.0
בית ג'מל מאוישת                                   ,7150,10-07-1974,29.5,17.8
בית ג'מל מאוישת                                   ,7150,11-07-1974,28.7,19.2
בית ג'מל מאוישת                                   ,7150,12-07-1974,29.6,18.8
בית ג'מל מאוישת                                   ,7150,13-07-1974,31.1,18.2
בית ג'מל מאוישת                                   ,7150,14-07-1974,34.0,19.1
בית ג'מל מאוישת                                   ,7150,15-07-1974,34.9,20.5
בית ג'מל מאוישת                                   ,7150,16-07-1974,34.1,21.1
בית ג'מל מאוישת                                   ,7150,17-07-1974,35.5,22.5
בית ג'מל מאוישת                                   ,7150,18-07-1974,34.8,22.0
בית ג'מל מאוישת                                   ,7150,19-07-1974,32.9,22.0
בית ג'מל מאוישת                                   ,7150,20-07-1974,33.0,21.5
בית ג'מל מאוישת                                   ,7150,21-07-1974,35.0,21.0
בית ג'מל מאוישת                                   ,7150,22-07-1974,32.0,21.6
בית ג'מל מאוישת                                   ,7150,23-07-1974,33.0,21.5
בית ג'מל מאוישת                                   ,7150,24-07-1974,30.0,19.6
בית ג'מל מאוישת                                   ,7150,25-07-1974,28.8,19.5
בית ג'מל מאוישת                                   ,7150,26-07-1974,30.0,19.5
בית ג'מל מאוישת                                   ,7150,27-07-1974,32.5,19.5
בית ג'מל מאוישת                                   ,7150,28-07-1974,33.5,20.0
בית ג'מל מאוישת                                   ,7150,29-07-1974,33.0,21.1
בית ג'מל מאוישת                                   ,7150,30-07-1974,33.1,18.5
בית ג'מל מאוישת                                   ,7150,31-07-1974,32.6,21.0
בית ג'מל מאוישת                                   ,7150,01-08-1974,33.2,19.6
בית ג'מל מאוישת                                   ,7150,02-08-1974,32.8,19.5
בית ג'מל מאוישת                                   ,7150,03-08-1974,32.8,21.5
בית ג'מל מאוישת                                   ,7150,04-08-1974,33.0,21.5
בית ג'מל מאוישת                                   ,7150,05-08-1974,32.5,22.0
בית ג'מל מאוישת                                   ,7150,06-08-1974,32.0,21.6
בית ג'מל מאוישת                                   ,7150,07-08-1974,31.2,20.0
בית ג'מל מאוישת                                   ,7150,08-08-1974,32.5,21.0
בית ג'מל מאוישת                                   ,7150,09-08-1974,33.5,23.6
בית ג'מל מאוישת                                   ,7150,10-08-1974,29.5,21.5
בית ג'מל מאוישת                                   ,7150,11-08-1974,31.5,21.6
בית ג'מל מאוישת                                   ,7150,12-08-1974,32.1,18.5
בית ג'מל מאוישת                                   ,7150,13-08-1974,30.5,20.3
בית ג'מל מאוישת                                   ,7150,14-08-1974,29.2,19.9
בית ג'מל מאוישת                                   ,7150,15-08-1974,29.0,19.5
בית ג'מל מאוישת                                   ,7150,16-08-1974,30.9,19.7
בית ג'מל מאוישת                                   ,7150,17-08-1974,30.6,20.0
בית ג'מל מאוישת                                   ,7150,18-08-1974,31.2,19.0
בית ג'מל מאוישת                                   ,7150,19-08-1974,29.8,20.0
בית ג'מל מאוישת                                   ,7150,20-08-1974,29.6,19.3
בית ג'מל מאוישת                                   ,7150,21-08-1974,31.2,19.9
בית ג'מל מאוישת                                   ,7150,22-08-1974,31.5,19.4
בית ג'מל מאוישת                                   ,7150,23-08-1974,30.8,20.3
בית ג'מל מאוישת                                   ,7150,24-08-1974,31.0,21.0
בית ג'מל מאוישת                                   ,7150,25-08-1974,31.2,21.0
בית ג'מל מאוישת                                   ,7150,26-08-1974,32.0,19.1
בית ג'מל מאוישת                                   ,7150,27-08-1974,33.2,19.6
בית ג'מל מאוישת                                   ,7150,28-08-1974,32.3,21.0
בית ג'מל מאוישת                                   ,7150,29-08-1974,30.1,19.7
בית ג'מל מאוישת                                   ,7150,30-08-1974,29.0,19.5
בית ג'מל מאוישת                                   ,7150,31-08-1974,29.0,19.1
בית ג'מל מאוישת                                   ,7150,01-09-1974,28.3,20.0
בית ג'מל מאוישת                                   ,7150,02-09-1974,29.1,19.2
בית ג'מל מאוישת                                   ,7150,03-09-1974,30.5,19.6
בית ג'מל מאוישת                                   ,7150,04-09-1974,29.7,19.1
בית ג'מל מאוישת                                   ,7150,05-09-1974,31.0,19.9
בית ג'מל מאוישת                                   ,7150,06-09-1974,30.3,20.0
בית ג'מל מאוישת                                   ,7150,07-09-1974,32.2,18.3
בית ג'מל מאוישת                                   ,7150,08-09-1974,34.2,21.8
בית ג'מל מאוישת                                   ,7150,09-09-1974,35.2,23.3
בית ג'מל מאוישת                                   ,7150,10-09-1974,35.5,22.2
בית ג'מל מאוישת                                   ,7150,11-09-1974,37.1,23.4
בית ג'מל מאוישת                                   ,7150,12-09-1974,32.5,21.6
בית ג'מל מאוישת                                   ,7150,13-09-1974,31.2,19.9
בית ג'מל מאוישת                                   ,7150,14-09-1974,29.7,19.4
בית ג'מל מאוישת                                   ,7150,15-09-1974,29.5,20.2
בית ג'מל מאוישת                                   ,7150,16-09-1974,29.5,20.1
בית ג'מל מאוישת                                   ,7150,17-09-1974,29.3,19.2
בית ג'מל מאוישת                                   ,7150,18-09-1974,28.1,19.0
בית ג'מל מאוישת                                   ,7150,19-09-1974,29.8,19.5
בית ג'מל מאוישת                                   ,7150,20-09-1974,29.1,18.0
בית ג'מל מאוישת                                   ,7150,21-09-1974,29.4,17.7
בית ג'מל מאוישת                                   ,7150,22-09-1974,30.1,18.0
בית ג'מל מאוישת                                   ,7150,23-09-1974,30.4,18.0
בית ג'מל מאוישת                                   ,7150,24-09-1974,29.5,18.6
בית ג'מל מאוישת                                   ,7150,25-09-1974,29.3,20.0
בית ג'מל מאוישת                                   ,7150,26-09-1974,32.3,18.5
בית ג'מל מאוישת                                   ,7150,27-09-1974,36.5,23.0
בית ג'מל מאוישת                                   ,7150,28-09-1974,30.0,20.1
בית ג'מל מאוישת                                   ,7150,29-09-1974,27.1,16.9
בית ג'מל מאוישת                                   ,7150,30-09-1974,28.4,16.2
בית ג'מל מאוישת                                   ,7150,01-10-1974,29.0,17.5
בית ג'מל מאוישת                                   ,7150,02-10-1974,28.0,17.2
בית ג'מל מאוישת                                   ,7150,03-10-1974,29.0,17.8
בית ג'מל מאוישת                                   ,7150,04-10-1974,29.2,19.2
בית ג'מל מאוישת                                   ,7150,05-10-1974,29.3,17.4
בית ג'מל מאוישת                                   ,7150,06-10-1974,31.5,18.0
בית ג'מל מאוישת                                   ,7150,07-10-1974,31.6,18.1
בית ג'מל מאוישת                                   ,7150,08-10-1974,29.3,20.5
בית ג'מל מאוישת                                   ,7150,09-10-1974,26.2,18.0
בית ג'מל מאוישת                                   ,7150,10-10-1974,26.6,17.9
בית ג'מל מאוישת                                   ,7150,11-10-1974,27.3,17.1
בית ג'מל מאוישת                                   ,7150,12-10-1974,27.5,17.5
בית ג'מל מאוישת                                   ,7150,13-10-1974,26.6,18.1
בית ג'מל מאוישת                                   ,7150,14-10-1974,27.3,16.8
בית ג'מל מאוישת                                   ,7150,15-10-1974,30.3,17.5
בית ג'מל מאוישת                                   ,7150,16-10-1974,36.3,19.0
בית ג'מל מאוישת                                   ,7150,17-10-1974,36.3,24.8
בית ג'מל מאוישת                                   ,7150,18-10-1974,36.4,25.4
בית ג'מל מאוישת                                   ,7150,19-10-1974,34.0,22.4
בית ג'מל מאוישת                                   ,7150,20-10-1974,30.9,18.3
בית ג'מל מאוישת                                   ,7150,21-10-1974,34.5,20.8
בית ג'מל מאוישת                                   ,7150,22-10-1974,34.5,21.4
בית ג'מל מאוישת                                   ,7150,23-10-1974,29.8,15.1
בית ג'מל מאוישת                                   ,7150,24-10-1974,29.0,16.0
בית ג'מל מאוישת                                   ,7150,25-10-1974,28.1,15.0
בית ג'מל מאוישת                                   ,7150,26-10-1974,30.2,15.9
בית ג'מל מאוישת                                   ,7150,27-10-1974,28.0,18.4
בית ג'מל מאוישת                                   ,7150,28-10-1974,27.6,22.9
בית ג'מל מאוישת                                   ,7150,29-10-1974,34.2,20.5
בית ג'מל מאוישת                                   ,7150,30-10-1974,27.5,18.8
בית ג'מל מאוישת                                   ,7150,31-10-1974,29.0,16.6
בית ג'מל מאוישת                                   ,7150,01-11-1974,30.1,18.0
בית ג'מל מאוישת                                   ,7150,02-11-1974,26.0,17.3
בית ג'מל מאוישת                                   ,7150,03-11-1974,21.6,15.7
בית ג'מל מאוישת                                   ,7150,04-11-1974,23.3,15.3
בית ג'מל מאוישת                                   ,7150,05-11-1974,26.8,14.1
בית ג'מל מאוישת                                   ,7150,06-11-1974,24.3,15.0
בית ג'מל מאוישת                                   ,7150,07-11-1974,26.5,14.3
בית ג'מל מאוישת                                   ,7150,08-11-1974,27.9,16.4
בית ג'מל מאוישת                                   ,7150,09-11-1974,28.4,16.1
בית ג'מל מאוישת                                   ,7150,10-11-1974,27.0,14.5
בית ג'מל מאוישת                                   ,7150,11-11-1974,26.7,14.0
בית ג'מל מאוישת                                   ,7150,12-11-1974,22.6,16.0
בית ג'מל מאוישת                                   ,7150,13-11-1974,22.2,14.1
בית ג'מל מאוישת                                   ,7150,14-11-1974,22.8,15.0
בית ג'מל מאוישת                                   ,7150,15-11-1974,23.0,13.5
בית ג'מל מאוישת                                   ,7150,16-11-1974,25.0,13.9
בית ג'מל מאוישת                                   ,7150,17-11-1974,23.5,15.0
בית ג'מל מאוישת                                   ,7150,18-11-1974,19.8,13.9
בית ג'מל מאוישת                                   ,7150,19-11-1974,17.5,11.9
בית ג'מל מאוישת                                   ,7150,20-11-1974,21.6,11.0
בית ג'מל מאוישת                                   ,7150,21-11-1974,24.3,12.8
בית ג'מל מאוישת                                   ,7150,22-11-1974,25.9,17.1
בית ג'מל מאוישת                                   ,7150,23-11-1974,17.3,11.5
בית ג'מל מאוישת                                   ,7150,24-11-1974,17.5,12.6
בית ג'מל מאוישת                                   ,7150,25-11-1974,18.2,13.0
בית ג'מל מאוישת                                   ,7150,26-11-1974,21.3,13.0
בית ג'מל מאוישת                                   ,7150,27-11-1974,24.5,14.0
בית ג'מל מאוישת                                   ,7150,28-11-1974,18.8,13.4
בית ג'מל מאוישת                                   ,7150,29-11-1974,20.5,12.5
בית ג'מל מאוישת                                   ,7150,30-11-1974,21.9,13.0
בית ג'מל מאוישת                                   ,7150,01-12-1974,20.0,11.9
בית ג'מל מאוישת                                   ,7150,02-12-1974,20.3,11.8
בית ג'מל מאוישת                                   ,7150,03-12-1974,20.5,12.0
בית ג'מל מאוישת                                   ,7150,04-12-1974,17.5,10.9
בית ג'מל מאוישת                                   ,7150,05-12-1974,12.1,9.0
בית ג'מל מאוישת                                   ,7150,06-12-1974,13.5,9.5
בית ג'מל מאוישת                                   ,7150,07-12-1974,16.6,10.2
בית ג'מל מאוישת                                   ,7150,08-12-1974,16.0,9.8
בית ג'מל מאוישת                                   ,7150,09-12-1974,13.2,9.4
בית ג'מל מאוישת                                   ,7150,10-12-1974,14.9,9.2
בית ג'מל מאוישת                                   ,7150,11-12-1974,12.1,6.7
בית ג'מל מאוישת                                   ,7150,12-12-1974,14.4,7.0
בית ג'מל מאוישת                                   ,7150,13-12-1974,15.7,9.3
בית ג'מל מאוישת                                   ,7150,14-12-1974,17.7,10.0
בית ג'מל מאוישת                                   ,7150,15-12-1974,19.5,10.0
בית ג'מל מאוישת                                   ,7150,16-12-1974,17.0,9.7
בית ג'מל מאוישת                                   ,7150,17-12-1974,15.3,8.5
בית ג'מל מאוישת                                   ,7150,18-12-1974,15.2,8.9
בית ג'מל מאוישת                                   ,7150,19-12-1974,15.5,9.3
בית ג'מל מאוישת                                   ,7150,20-12-1974,16.4,9.2
בית ג'מל מאוישת                                   ,7150,21-12-1974,13.8,9.1
בית ג'מל מאוישת                                   ,7150,22-12-1974,13.1,7.9
בית ג'מל מאוישת                                   ,7150,23-12-1974,15.3,6.2
בית ג'מל מאוישת                                   ,7150,24-12-1974,15.4,7.6
בית ג'מל מאוישת                                   ,7150,25-12-1974,15.7,7.0
בית ג'מל מאוישת                                   ,7150,26-12-1974,15.1,8.0
בית ג'מל מאוישת                                   ,7150,27-12-1974,14.5,8.1
בית ג'מל מאוישת                                   ,7150,28-12-1974,15.1,9.3
בית ג'מל מאוישת                                   ,7150,29-12-1974,17.5,10.5
בית ג'מל מאוישת                                   ,7150,30-12-1974,16.0,9.9
בית ג'מל מאוישת                                   ,7150,31-12-1974,15.5,9.7
בית ג'מל מאוישת                                   ,7150,01-01-1975,18.8,10.0
בית ג'מל מאוישת                                   ,7150,02-01-1975,15.5,9.7
בית ג'מל מאוישת                                   ,7150,03-01-1975,13.7,8.2
בית ג'מל מאוישת                                   ,7150,04-01-1975,14.2,8.0
בית ג'מל מאוישת                                   ,7150,05-01-1975,14.4,7.9
בית ג'מל מאוישת                                   ,7150,06-01-1975,15.9,9.8
בית ג'מל מאוישת                                   ,7150,07-01-1975,16.9,8.3
בית ג'מל מאוישת                                   ,7150,08-01-1975,15.4,7.5
בית ג'מל מאוישת                                   ,7150,09-01-1975,14.4,8.1
בית ג'מל מאוישת                                   ,7150,10-01-1975,15.9,8.8
בית ג'מל מאוישת                                   ,7150,11-01-1975,10.6,6.7
בית ג'מל מאוישת                                   ,7150,12-01-1975,13.6,7.5
בית ג'מל מאוישת                                   ,7150,13-01-1975,14.6,7.8
בית ג'מל מאוישת                                   ,7150,14-01-1975,17.6,7.0
בית ג'מל מאוישת                                   ,7150,15-01-1975,16.3,8.3
בית ג'מל מאוישת                                   ,7150,16-01-1975,15.0,7.7
בית ג'מל מאוישת                                   ,7150,17-01-1975,13.4,6.1
בית ג'מל מאוישת                                   ,7150,18-01-1975,14.1,6.6
בית ג'מל מאוישת                                   ,7150,19-01-1975,16.3,8.9
בית ג'מל מאוישת                                   ,7150,20-01-1975,18.6,9.9
בית ג'מל מאוישת                                   ,7150,21-01-1975,16.0,8.8
בית ג'מל מאוישת                                   ,7150,22-01-1975,17.5,6.6
בית ג'מל מאוישת                                   ,7150,23-01-1975,17.4,8.9
בית ג'מל מאוישת                                   ,7150,24-01-1975,14.7,8.1
בית ג'מל מאוישת                                   ,7150,25-01-1975,16.7,7.4
בית ג'מל מאוישת                                   ,7150,26-01-1975,13.6,8.0
בית ג'מל מאוישת                                   ,7150,27-01-1975,14.2,7.2
בית ג'מל מאוישת                                   ,7150,28-01-1975,11.9,7.1
בית ג'מל מאוישת                                   ,7150,29-01-1975,17.0,8.8
בית ג'מל מאוישת                                   ,7150,30-01-1975,18.4,8.7
בית ג'מל מאוישת                                   ,7150,31-01-1975,17.5,10.0
בית ג'מל מאוישת                                   ,7150,01-02-1975,15.0,9.4
בית ג'מל מאוישת                                   ,7150,02-02-1975,14.5,8.1
בית ג'מל מאוישת                                   ,7150,03-02-1975,13.8,8.8
בית ג'מל מאוישת                                   ,7150,04-02-1975,14.2,8.4
בית ג'מל מאוישת                                   ,7150,05-02-1975,16.0,6.7
בית ג'מל מאוישת                                   ,7150,06-02-1975,14.6,7.5
בית ג'מל מאוישת                                   ,7150,07-02-1975,12.9,7.1
בית ג'מל מאוישת                                   ,7150,08-02-1975,11.0,6.7
בית ג'מל מאוישת                                   ,7150,09-02-1975,13.4,7.0
בית ג'מל מאוישת                                   ,7150,10-02-1975,9.0,3.9
בית ג'מל מאוישת                                   ,7150,11-02-1975,10.1,2.2
בית ג'מל מאוישת                                   ,7150,12-02-1975,12.8,4.0
בית ג'מל מאוישת                                   ,7150,13-02-1975,16.7,5.2
בית ג'מל מאוישת                                   ,7150,14-02-1975,20.0,10.0
בית ג'מל מאוישת                                   ,7150,15-02-1975,16.8,9.0
בית ג'מל מאוישת                                   ,7150,16-02-1975,19.8,7.9
בית ג'מל מאוישת                                   ,7150,17-02-1975,22.2,12.1
בית ג'מל מאוישת                                   ,7150,18-02-1975,24.2,14.8
בית ג'מל מאוישת                                   ,7150,19-02-1975,24.6,19.0
בית ג'מל מאוישת                                   ,7150,20-02-1975,21.8,13.6
בית ג'מל מאוישת                                   ,7150,21-02-1975,13.9,8.0
בית ג'מל מאוישת                                   ,7150,22-02-1975,16.6,9.9
בית ג'מל מאוישת                                   ,7150,23-02-1975,18.2,10.0
בית ג'מל מאוישת                                   ,7150,24-02-1975,17.5,7.5
בית ג'מל מאוישת                                   ,7150,25-02-1975,17.0,9.4
בית ג'מל מאוישת                                   ,7150,26-02-1975,15.2,9.4
בית ג'מל מאוישת                                   ,7150,27-02-1975,15.5,8.5
בית ג'מל מאוישת                                   ,7150,28-02-1975,16.0,8.1
בית ג'מל מאוישת                                   ,7150,01-03-1975,12.2,5.1
בית ג'מל מאוישת                                   ,7150,02-03-1975,13.5,4.9
בית ג'מל מאוישת                                   ,7150,03-03-1975,15.3,7.1
בית ג'מל מאוישת                                   ,7150,04-03-1975,19.0,6.2
בית ג'מל מאוישת                                   ,7150,05-03-1975,17.1,9.4
בית ג'מל מאוישת                                   ,7150,06-03-1975,17.3,9.7
בית ג'מל מאוישת                                   ,7150,07-03-1975,19.8,8.1
בית ג'מל מאוישת                                   ,7150,08-03-1975,21.1,12.1
בית ג'מל מאוישת                                   ,7150,09-03-1975,25.2,15.1
בית ג'מל מאוישת                                   ,7150,10-03-1975,22.7,12.0
בית ג'מל מאוישת                                   ,7150,11-03-1975,21.0,11.0
בית ג'מל מאוישת                                   ,7150,12-03-1975,17.5,9.3
בית ג'מל מאוישת                                   ,7150,13-03-1975,21.7,8.6
בית ג'מל מאוישת                                   ,7150,14-03-1975,23.6,13.5
בית ג'מל מאוישת                                   ,7150,15-03-1975,27.9,17.0
בית ג'מל מאוישת                                   ,7150,16-03-1975,24.0,16.9
בית ג'מל מאוישת                                   ,7150,17-03-1975,18.0,10.6
בית ג'מל מאוישת                                   ,7150,18-03-1975,14.7,8.4
בית ג'מל מאוישת                                   ,7150,19-03-1975,16.7,9.5
בית ג'מל מאוישת                                   ,7150,20-03-1975,20.5,9.1
בית ג'מל מאוישת                                   ,7150,21-03-1975,26.3,11.9
בית ג'מל מאוישת                                   ,7150,22-03-1975,29.2,18.9
בית ג'מל מאוישת                                   ,7150,23-03-1975,29.6,22.1
בית ג'מל מאוישת                                   ,7150,24-03-1975,26.6,10.4
בית ג'מל מאוישת                                   ,7150,25-03-1975,23.5,10.7
בית ג'מל מאוישת                                   ,7150,26-03-1975,17.8,12.2
בית ג'מל מאוישת                                   ,7150,27-03-1975,15.9,10.0
בית ג'מל מאוישת                                   ,7150,28-03-1975,18.6,8.2
בית ג'מל מאוישת                                   ,7150,29-03-1975,24.6,8.3
בית ג'מל מאוישת                                   ,7150,30-03-1975,25.8,14.5
בית ג'מל מאוישת                                   ,7150,31-03-1975,27.1,16.5
בית ג'מל מאוישת                                   ,7150,01-04-1975,26.8,15.0
בית ג'מל מאוישת                                   ,7150,02-04-1975,29.6,18.7
בית ג'מל מאוישת                                   ,7150,03-04-1975,30.8,22.2
בית ג'מל מאוישת                                   ,7150,04-04-1975,33.4,23.0
בית ג'מל מאוישת                                   ,7150,05-04-1975,32.6,23.6
בית ג'מל מאוישת                                   ,7150,06-04-1975,33.9,23.1
בית ג'מל מאוישת                                   ,7150,07-04-1975,31.5,23.0
בית ג'מל מאוישת                                   ,7150,08-04-1975,25.0,18.5
בית ג'מל מאוישת                                   ,7150,09-04-1975,30.6,18.0
בית ג'מל מאוישת                                   ,7150,10-04-1975,26.8,14.0
בית ג'מל מאוישת                                   ,7150,11-04-1975,28.0,11.0
בית ג'מל מאוישת                                   ,7150,12-04-1975,30.6,14.0
בית ג'מל מאוישת                                   ,7150,13-04-1975,30.4,17.5
בית ג'מל מאוישת                                   ,7150,14-04-1975,24.0,15.6
בית ג'מל מאוישת                                   ,7150,15-04-1975,24.7,12.9
בית ג'מל מאוישת                                   ,7150,16-04-1975,30.1,11.2
בית ג'מל מאוישת                                   ,7150,17-04-1975,27.7,16.5
בית ג'מל מאוישת                                   ,7150,18-04-1975,21.9,14.5
בית ג'מל מאוישת                                   ,7150,19-04-1975,19.0,12.4
בית ג'מל מאוישת                                   ,7150,20-04-1975,21.0,11.9
בית ג'מל מאוישת                                   ,7150,21-04-1975,19.0,11.9
בית ג'מל מאוישת                                   ,7150,22-04-1975,20.0,11.1
בית ג'מל מאוישת                                   ,7150,23-04-1975,22.5,11.2
בית ג'מל מאוישת                                   ,7150,24-04-1975,28.4,12.2
בית ג'מל מאוישת                                   ,7150,25-04-1975,29.0,15.1
בית ג'מל מאוישת                                   ,7150,26-04-1975,24.5,11.9
בית ג'מל מאוישת                                   ,7150,27-04-1975,23.6,13.0
בית ג'מל מאוישת                                   ,7150,28-04-1975,25.9,12.6
בית ג'מל מאוישת                                   ,7150,29-04-1975,27.7,12.6
בית ג'מל מאוישת                                   ,7150,30-04-1975,23.0,10.6
בית ג'מל מאוישת                                   ,7150,01-05-1975,29.2,11.4
בית ג'מל מאוישת                                   ,7150,02-05-1975,24.4,14.7
בית ג'מל מאוישת                                   ,7150,03-05-1975,22.8,12.9
בית ג'מל מאוישת                                   ,7150,04-05-1975,21.8,10.5
בית ג'מל מאוישת                                   ,7150,05-05-1975,21.2,11.9
בית ג'מל מאוישת                                   ,7150,06-05-1975,23.3,12.7
בית ג'מל מאוישת                                   ,7150,07-05-1975,24.4,12.0
בית ג'מל מאוישת                                   ,7150,08-05-1975,26.0,12.8
בית ג'מל מאוישת                                   ,7150,09-05-1975,28.7,13.5
בית ג'מל מאוישת                                   ,7150,10-05-1975,26.5,14.9
בית ג'מל מאוישת                                   ,7150,11-05-1975,24.0,14.0
בית ג'מל מאוישת                                   ,7150,12-05-1975,23.0,13.7
בית ג'מל מאוישת                                   ,7150,13-05-1975,25.0,13.4
בית ג'מל מאוישת                                   ,7150,14-05-1975,34.2,15.3
בית ג'מל מאוישת                                   ,7150,15-05-1975,25.8,13.7
בית ג'מל מאוישת                                   ,7150,16-05-1975,24.0,15.6
בית ג'מל מאוישת                                   ,7150,17-05-1975,24.2,14.1
בית ג'מל מאוישת                                   ,7150,18-05-1975,25.0,13.0
בית ג'מל מאוישת                                   ,7150,19-05-1975,25.0,13.3
בית ג'מל מאוישת                                   ,7150,20-05-1975,25.1,13.5
בית ג'מל מאוישת                                   ,7150,21-05-1975,25.5,13.0
בית ג'מל מאוישת                                   ,7150,22-05-1975,26.7,13.0
בית ג'מל מאוישת                                   ,7150,23-05-1975,26.6,13.6
בית ג'מל מאוישת                                   ,7150,24-05-1975,26.5,14.0
בית ג'מל מאוישת                                   ,7150,25-05-1975,29.5,16.3
בית ג'מל מאוישת                                   ,7150,26-05-1975,36.8,17.0
בית ג'מל מאוישת                                   ,7150,27-05-1975,39.0,24.3
בית ג'מל מאוישת                                   ,7150,28-05-1975,34.5,20.1
בית ג'מל מאוישת                                   ,7150,29-05-1975,31.5,19.1
בית ג'מל מאוישת                                   ,7150,30-05-1975,29.4,17.1
בית ג'מל מאוישת                                   ,7150,31-05-1975,28.7,14.4
בית ג'מל מאוישת                                   ,7150,01-06-1975,27.5,15.7
בית ג'מל מאוישת                                   ,7150,02-06-1975,30.6,16.3
בית ג'מל מאוישת                                   ,7150,03-06-1975,31.0,17.7
בית ג'מל מאוישת                                   ,7150,04-06-1975,31.9,19.6
בית ג'מל מאוישת                                   ,7150,05-06-1975,27.5,18.2
בית ג'מל מאוישת                                   ,7150,06-06-1975,28.3,16.0
בית ג'מל מאוישת                                   ,7150,07-06-1975,30.6,17.9
בית ג'מל מאוישת                                   ,7150,08-06-1975,28.4,15.5
בית ג'מל מאוישת                                   ,7150,09-06-1975,25.1,15.4
בית ג'מל מאוישת                                   ,7150,10-06-1975,28.8,16.3
בית ג'מל מאוישת                                   ,7150,11-06-1975,38.8,18.1
בית ג'מל מאוישת                                   ,7150,12-06-1975,27.6,18.4
בית ג'מל מאוישת                                   ,7150,13-06-1975,27.9,17.5
בית ג'מל מאוישת                                   ,7150,14-06-1975,30.0,16.3
בית ג'מל מאוישת                                   ,7150,15-06-1975,34.1,19.7
בית ג'מל מאוישת                                   ,7150,16-06-1975,30.7,20.4
בית ג'מל מאוישת                                   ,7150,17-06-1975,28.9,17.3
בית ג'מל מאוישת                                   ,7150,18-06-1975,31.0,17.3
בית ג'מל מאוישת                                   ,7150,19-06-1975,31.5,18.0
בית ג'מל מאוישת                                   ,7150,20-06-1975,31.3,20.5
בית ג'מל מאוישת                                   ,7150,21-06-1975,27.6,19.3
בית ג'מל מאוישת                                   ,7150,22-06-1975,26.6,18.4
בית ג'מל מאוישת                                   ,7150,23-06-1975,27.5,17.8
בית ג'מל מאוישת                                   ,7150,24-06-1975,27.1,17.2
בית ג'מל מאוישת                                   ,7150,25-06-1975,28.3,20.0
בית ג'מל מאוישת                                   ,7150,26-06-1975,30.9,18.8
בית ג'מל מאוישת                                   ,7150,27-06-1975,32.5,18.5
בית ג'מל מאוישת                                   ,7150,28-06-1975,32.3,19.6
בית ג'מל מאוישת                                   ,7150,29-06-1975,31.1,19.9
בית ג'מל מאוישת                                   ,7150,30-06-1975,29.8,18.5
בית ג'מל מאוישת                                   ,7150,01-07-1975,29.8,19.0
בית ג'מל מאוישת                                   ,7150,02-07-1975,32.1,20.0
בית ג'מל מאוישת                                   ,7150,03-07-1975,32.5,20.2
בית ג'מל מאוישת                                   ,7150,04-07-1975,28.1,18.4
בית ג'מל מאוישת                                   ,7150,05-07-1975,28.3,17.7
בית ג'מל מאוישת                                   ,7150,06-07-1975,30.5,17.6
בית ג'מל מאוישת                                   ,7150,07-07-1975,31.0,19.2
בית ג'מל מאוישת                                   ,7150,08-07-1975,30.2,19.2
בית ג'מל מאוישת                                   ,7150,09-07-1975,28.5,18.8
בית ג'מל מאוישת                                   ,7150,10-07-1975,29.8,18.5
בית ג'מל מאוישת                                   ,7150,11-07-1975,32.0,19.5
בית ג'מל מאוישת                                   ,7150,12-07-1975,33.5,20.0
בית ג'מל מאוישת                                   ,7150,13-07-1975,32.4,19.2
בית ג'מל מאוישת                                   ,7150,14-07-1975,32.2,19.8
בית ג'מל מאוישת                                   ,7150,15-07-1975,30.3,20.0
